z_dy;tu;z_kkr_label;cnt
2020;C75;05-NW;15
2020;C75;07-RP;3
2020;C75;09-BY;6
2020;C75;10-SL;3
2020;C75;11-BE;9
2020;C75;12-BB;3
2020;C75;13-MV;1
2020;C75;14-SN;2
2020;C75;15-ST;3
2020;C75;16-TH;2
2020;C76;01-SH;8
2020;C76;02-HH;5
2020;C76;04-HB;1
2020;C76;05-NW;96
2020;C76;07-RP;7
2020;C76;08-BW;50
2020;C76;09-BY;49
2020;C76;10-SL;19
2020;C76;11-BE;30
2020;C76;12-BB;19
2020;C76;13-MV;10
2020;C76;14-SN;29
2020;C76;15-ST;17
2020;C76;16-TH;4
2020;C77;05-NW;25
2020;C77;06-HE;102
2020;C77;07-RP;42
2020;C77;09-BY;161
2020;C77;11-BE;162
2020;C77;12-BB;136
2020;C77;13-MV;54
2020;C77;14-SN;174
2020;C77;15-ST;73
2020;C77;16-TH;37
2020;C78;05-NW;78
2020;C78;06-HE;796
2020;C78;07-RP;381
2020;C78;09-BY;2105
2020;C78;11-BE;1205
2020;C78;12-BB;1061
2020;C78;13-MV;541
2020;C78;14-SN;1495
2020;C78;15-ST;725
2020;C78;16-TH;379
2020;C79;05-NW;74
2020;C79;06-HE;927
2020;C79;07-RP;555
2020;C79;09-BY;6167
2020;C79;11-BE;996
2020;C79;12-BB;634
2020;C79;13-MV;301
2020;C79;14-SN;881
2020;C79;15-ST;385
2020;C79;16-TH;193
2020;C80;01-SH;274
2020;C80;02-HH;158
2020;C80;03-NI;5
2020;C80;04-HB;67
2020;C80;05-NW;1907
2020;C80;06-HE;8
2020;C80;07-RP;151
2020;C80;08-BW;789
2020;C80;09-BY;1150
2020;C80;10-SL;109
2020;C80;11-BE;361
2020;C80;12-BB;249
2020;C80;13-MV;159
2020;C80;14-SN;479
2020;C80;15-ST;235
2020;C80;16-TH;93
2020;C81;01-SH;7
2020;C81;02-HH;9
2020;C81;03-NI;1
2020;C81;04-HB;2
2020;C81;05-NW;55
2020;C81;07-RP;1
2020;C81;08-BW;40
2020;C81;09-BY;40
2020;C81;10-SL;2
2020;C81;11-BE;26
2020;C81;12-BB;36
2020;C81;13-MV;8
2020;C81;14-SN;24
2020;C81;15-ST;18
2020;C81;16-TH;2
2020;C82;01-SH;7
2020;C82;02-HH;8
2020;C82;04-HB;1
2020;C82;05-NW;37
2020;C82;06-HE;1
2020;C82;07-RP;2
2020;C82;08-BW;25
2020;C82;09-BY;56
2020;C82;10-SL;1
2020;C82;11-BE;23
2020;C82;12-BB;22
2020;C82;13-MV;13
2020;C82;14-SN;37
2020;C82;15-ST;12
2020;C82;16-TH;18
2020;C83;01-SH;78
2020;C83;02-HH;64
2020;C83;03-NI;4
2020;C83;04-HB;21
2020;C83;05-NW;228
2020;C83;06-HE;7
2020;C83;07-RP;6
2020;C83;08-BW;145
2020;C83;09-BY;276
2020;C83;10-SL;6
2020;C83;11-BE;153
2020;C83;12-BB;119
2020;C83;13-MV;106
2020;C83;14-SN;228
2020;C83;15-ST;72
2020;C83;16-TH;37
2020;C84;01-SH;6
2020;C84;02-HH;8
2020;C84;04-HB;4
2020;C84;05-NW;70
2020;C84;06-HE;1
2020;C84;08-BW;57
2020;C84;09-BY;39
2020;C84;10-SL;11
2020;C84;11-BE;14
2020;C84;12-BB;5
2020;C84;13-MV;11
2020;C84;14-SN;29
2020;C84;15-ST;5
2020;C84;16-TH;2
2020;C85;01-SH;37
2020;C85;02-HH;18
2020;C85;03-NI;8
2020;C85;04-HB;28
2020;C85;05-NW;790
2020;C85;06-HE;6
2020;C85;07-RP;4
2020;C85;08-BW;369
2020;C85;09-BY;400
2020;C85;10-SL;55
2020;C85;11-BE;75
2020;C85;12-BB;79
2020;C85;13-MV;57
2020;C85;14-SN;134
2020;C85;15-ST;73
2020;C85;16-TH;43
2020;C86;01-SH;4
2020;C86;02-HH;8
2020;C86;04-HB;1
2020;C86;05-NW;12
2020;C86;07-RP;1
2020;C86;08-BW;13
2020;C86;09-BY;22
2020;C86;11-BE;13
2020;C86;12-BB;6
2020;C86;13-MV;5
2020;C86;14-SN;6
2020;C86;15-ST;5
2020;C87;13-MV;1
2020;C88;01-SH;5
2020;C88;02-HH;9
2020;C88;04-HB;1
2020;C88;05-NW;28
2020;C88;08-BW;19
2020;C88;09-BY;24
2020;C88;11-BE;7
2020;C88;12-BB;10
2020;C88;13-MV;10
2020;C88;14-SN;19
2020;C88;15-ST;3
2020;C90;01-SH;72
2020;C90;02-HH;55
2020;C90;03-NI;4
2020;C90;04-HB;21
2020;C90;05-NW;545
2020;C90;06-HE;9
2020;C90;07-RP;6
2020;C90;08-BW;227
2020;C90;09-BY;300
2020;C90;10-SL;35
2020;C90;11-BE;134
2020;C90;12-BB;93
2020;C90;13-MV;46
2020;C90;14-SN;152
2020;C90;15-ST;68
2020;C90;16-TH;37
2020;C91;01-SH;38
2020;C91;02-HH;49
2020;C91;03-NI;4
2020;C91;04-HB;12
2020;C91;05-NW;314
2020;C91;06-HE;4
2020;C91;07-RP;5
2020;C91;08-BW;132
2020;C91;09-BY;259
2020;C91;10-SL;18
2020;C91;11-BE;90
2020;C91;12-BB;75
2020;C91;13-MV;49
2020;C91;14-SN;116
2020;C91;15-ST;59
2020;C91;16-TH;24
2020;C92;01-SH;110
2020;C92;02-HH;65
2020;C92;03-NI;21
2020;C92;04-HB;33
2020;C92;05-NW;945
2020;C92;06-HE;11
2020;C92;07-RP;11
2020;C92;08-BW;498
2020;C92;09-BY;539
2020;C92;10-SL;59
2020;C92;11-BE;227
2020;C92;12-BB;180
2020;C92;13-MV;100
2020;C92;14-SN;240
2020;C92;15-ST;123
2020;C92;16-TH;82
2020;C93;01-SH;13
2020;C93;02-HH;11
2020;C93;04-HB;6
2020;C93;05-NW;52
2020;C93;06-HE;2
2020;C93;07-RP;1
2020;C93;08-BW;46
2020;C93;09-BY;45
2020;C93;10-SL;2
2020;C93;11-BE;18
2020;C93;12-BB;15
2020;C93;13-MV;9
2020;C93;14-SN;20
2020;C93;15-ST;7
2020;C93;16-TH;3
2020;C94;01-SH;5
2020;C94;02-HH;3
2020;C94;04-HB;1
2020;C94;05-NW;5
2020;C94;06-HE;1
2020;C94;07-RP;4
2020;C94;08-BW;2
2020;C94;09-BY;29
2020;C94;10-SL;1
2020;C94;11-BE;16
2020;C94;12-BB;10
2020;C94;13-MV;4
2020;C94;14-SN;8
2020;C94;15-ST;10
2020;C95;01-SH;16
2020;C95;02-HH;6
2020;C95;04-HB;5
2020;C95;05-NW;207
2020;C95;07-RP;2
2020;C95;08-BW;88
2020;C95;09-BY;107
2020;C95;10-SL;20
2020;C95;11-BE;22
2020;C95;12-BB;8
2020;C95;13-MV;8
2020;C95;14-SN;24
2020;C95;15-ST;13
2020;C95;16-TH;1
2020;C96;02-HH;2
2020;C96;05-NW;25
2020;C96;07-RP;3
2020;C96;08-BW;8
2020;C96;09-BY;9
2020;C96;11-BE;9
2020;C96;12-BB;2
2020;C96;13-MV;3
2020;C96;14-SN;12
2020;C96;15-ST;3
2020;C97;05-NW;5
2020;C97;06-HE;1
2020;C97;09-BY;406
2020;C97;11-BE;8
2020;C97;12-BB;3
2020;C97;13-MV;7
2020;C97;14-SN;4
2020;C97;15-ST;3
2020;Co4;13-MV;1
2020;D00;02-HH;1
2020;D00;11-BE;2
2020;D00;12-BB;2
2020;D00;14-SN;2
2020;D00;15-ST;4
2020;D00;16-TH;1
2020;D01;04-HB;1
2020;D01;11-BE;3
2020;D01;12-BB;4
2020;D01;13-MV;6
2020;D01;14-SN;7
2020;D01;15-ST;1
2020;D02;12-BB;2
2020;D02;13-MV;3
2020;D02;15-ST;4
2020;D02;16-TH;1
2020;D03;02-HH;1
2020;D03;08-BW;1
2020;D03;09-BY;2
2020;D03;11-BE;3
2020;D03;12-BB;1
2020;D03;14-SN;2
2020;D04;15-ST;2
2020;D04;16-TH;1
2020;D05;09-BY;5
2020;D05;11-BE;4
2020;D05;12-BB;2
2020;D05;13-MV;1
2020;D05;15-ST;1
2020;D06;07-RP;1
2020;D06;11-BE;3
2020;D06;13-MV;1
2020;D06;14-SN;2
2020;D07;05-NW;1
2020;D07;08-BW;1
2020;D07;11-BE;3
2020;D07;12-BB;3
2020;D07;13-MV;4
2020;D07;14-SN;3
2020;D07;15-ST;3
2020;D07;16-TH;3
2020;D09;02-HH;8
2020;D09;07-RP;1
2020;D09;09-BY;7
2020;D09;11-BE;2
2020;D09;12-BB;5
2020;D09;13-MV;3
2020;D09;14-SN;9
2020;D09;15-ST;4
2020;D10;05-NW;1
2020;D11;05-NW;1
2020;D12;05-NW;2
2020;D12;08-BW;1
2020;D12;13-MV;1
2020;D12;14-SN;6
2020;D13;05-NW;6
2020;D13;08-BW;2
2020;D13;13-MV;1
2020;D13;14-SN;1
2020;D15;01-SH;1
2020;D15;05-NW;3
2020;D15;08-BW;1
2020;D16;05-NW;1
2020;D16;08-BW;2
2020;D17;09-BY;2
2020;D18;05-NW;8
2020;D18;08-BW;2
2020;D18;09-BY;1
2020;D18;10-SL;1
2020;D18;11-BE;1
2020;D18;13-MV;1
2020;D18;14-SN;2
2020;D19;11-BE;1
2020;D21;05-NW;5
2020;D23;14-SN;1
2020;D25;05-NW;1
2020;D25;09-BY;1
2020;D27;05-NW;1
2020;D29;05-NW;3
2020;D29;13-MV;1
2020;D30;05-NW;2
2020;D32;01-SH;14
2020;D32;02-HH;1
2020;D32;04-HB;4
2020;D32;05-NW;90
2020;D32;07-RP;1
2020;D32;08-BW;18
2020;D32;09-BY;61
2020;D32;10-SL;4
2020;D32;11-BE;9
2020;D32;12-BB;8
2020;D32;13-MV;5
2020;D32;14-SN;16
2020;D32;15-ST;27
2020;D32;16-TH;2
2020;D33;01-SH;1
2020;D33;02-HH;2
2020;D33;05-NW;3
2020;D33;09-BY;10
2020;D33;11-BE;4
2020;D33;12-BB;1
2020;D33;13-MV;1
2020;D33;14-SN;1
2020;D33;15-ST;3
2020;D34;11-BE;1
2020;D35;04-HB;1
2020;D35;05-NW;11
2020;D35;08-BW;3
2020;D35;09-BY;11
2020;D35;12-BB;2
2020;D35;13-MV;3
2020;D35;14-SN;1
2020;D36;05-NW;5
2020;D36;13-MV;1
2020;D37;01-SH;6
2020;D37;02-HH;2
2020;D37;04-HB;6
2020;D37;05-NW;230
2020;D37;07-RP;5
2020;D37;08-BW;67
2020;D37;09-BY;30
2020;D37;10-SL;32
2020;D37;11-BE;14
2020;D37;12-BB;19
2020;D37;13-MV;15
2020;D37;14-SN;43
2020;D37;15-ST;30
2020;D37;16-TH;5
2020;D38;01-SH;4
2020;D38;04-HB;3
2020;D38;05-NW;97
2020;D38;07-RP;4
2020;D38;08-BW;29
2020;D38;09-BY;15
2020;D38;10-SL;12
2020;D38;11-BE;12
2020;D38;12-BB;14
2020;D38;13-MV;4
2020;D38;14-SN;11
2020;D38;15-ST;13
2020;D39;05-NW;10
2020;D39;07-RP;2
2020;D39;08-BW;2
2020;D39;09-BY;8
2020;D39;10-SL;2
2020;D39;11-BE;2
2020;D39;12-BB;1
2020;D39;13-MV;2
2020;D39;14-SN;11
2020;D39;15-ST;7
2020;D40;05-NW;9
2020;D40;07-RP;2
2020;D40;08-BW;1
2020;D40;12-BB;4
2020;D40;13-MV;3
2020;D40;14-SN;3
2020;D40;15-ST;1
2020;D41;01-SH;2
2020;D41;04-HB;7
2020;D41;05-NW;126
2020;D41;07-RP;6
2020;D41;08-BW;34
2020;D41;09-BY;36
2020;D41;10-SL;9
2020;D41;11-BE;6
2020;D41;12-BB;12
2020;D41;13-MV;4
2020;D41;14-SN;15
2020;D41;15-ST;16
2020;D41;16-TH;2
2020;D42;01-SH;1
2020;D42;05-NW;2
2020;D42;09-BY;25
2020;D42;10-SL;2
2020;D42;14-SN;1
2020;D43;01-SH;12
2020;D43;02-HH;1
2020;D43;04-HB;3
2020;D43;05-NW;141
2020;D43;08-BW;47
2020;D43;09-BY;53
2020;D43;10-SL;6
2020;D43;11-BE;5
2020;D43;12-BB;6
2020;D43;13-MV;4
2020;D43;14-SN;11
2020;D43;15-ST;11
2020;D44;01-SH;1
2020;D44;05-NW;9
2020;D44;08-BW;2
2020;D44;09-BY;8
2020;D44;10-SL;1
2020;D44;13-MV;1
2020;D44;14-SN;4
2020;D44;15-ST;4
2020;D44;16-TH;1
2020;D45;05-NW;17
2020;D45;07-RP;1
2020;D45;08-BW;4
2020;D45;09-BY;18
2020;D45;10-SL;3
2020;D45;11-BE;3
2020;D45;12-BB;5
2020;D45;14-SN;2
2020;D45;15-ST;5
2020;D45;16-TH;2
2020;D46;01-SH;38
2020;D46;02-HH;6
2020;D46;03-NI;3
2020;D46;04-HB;7
2020;D46;05-NW;430
2020;D46;06-HE;4
2020;D46;07-RP;7
2020;D46;08-BW;122
2020;D46;09-BY;318
2020;D46;10-SL;36
2020;D46;11-BE;103
2020;D46;12-BB;76
2020;D46;13-MV;43
2020;D46;14-SN;112
2020;D46;15-ST;73
2020;D46;16-TH;19
2020;D47;01-SH;9
2020;D47;03-NI;1
2020;D47;04-HB;3
2020;D47;05-NW;150
2020;D47;06-HE;1
2020;D47;07-RP;1
2020;D47;08-BW;34
2020;D47;09-BY;81
2020;D47;10-SL;7
2020;D47;11-BE;26
2020;D47;12-BB;23
2020;D47;13-MV;17
2020;D47;14-SN;32
2020;D47;15-ST;27
2020;D47;16-TH;14
2020;D48;01-SH;8
2020;D48;02-HH;1
2020;D48;04-HB;6
2020;D48;05-NW;202
2020;D48;06-HE;1
2020;D48;07-RP;31
2020;D48;08-BW;46
2020;D48;09-BY;14
2020;D48;10-SL;22
2020;D48;11-BE;26
2020;D48;12-BB;7
2020;D48;13-MV;9
2020;D48;14-SN;22
2020;D48;15-ST;23
2020;D50;05-NW;1
2020;D50;07-RP;1
2020;D50;09-BY;4
2020;D50;11-BE;17
2020;D50;12-BB;15
2020;D50;13-MV;14
2020;D50;14-SN;33
2020;D50;15-ST;26
2020;D50;16-TH;6
2020;D51;11-BE;1
2020;D51;12-BB;1
2020;D51;13-MV;1
2020;D51;14-SN;3
2020;D51;15-ST;2
2020;D52;11-BE;1
2020;D52;12-BB;1
2020;D52;13-MV;1
2020;D53;09-BY;1
2020;D53;11-BE;5
2020;D53;12-BB;1
2020;D53;13-MV;3
2020;D53;14-SN;2
2020;D58;02-HH;1
2020;D58;09-BY;1
2020;D58;11-BE;2
2020;D59;05-NW;1
2020;D59;08-BW;1
2020;D59;09-BY;5
2020;D59;11-BE;3
2020;D59;12-BB;13
2020;D59;13-MV;1
2020;D59;14-SN;3
2020;D59;16-TH;2
2020;D60;11-BE;1
2020;D60;12-BB;4
2020;D60;13-MV;2
2020;D60;14-SN;1
2020;D60;15-ST;1
2020;D61;05-NW;12
2020;D61;07-RP;6
2020;D61;08-BW;6
2020;D61;09-BY;88
2020;D61;10-SL;1
2020;D61;11-BE;46
2020;D61;12-BB;35
2020;D61;13-MV;22
2020;D61;14-SN;39
2020;D61;15-ST;24
2020;D61;16-TH;8
2020;D62;01-SH;3
2020;D62;05-NW;10
2020;D62;06-HE;1
2020;D62;09-BY;18
2020;D62;11-BE;34
2020;D62;12-BB;24
2020;D62;13-MV;15
2020;D62;14-SN;32
2020;D62;15-ST;10
2020;D62;16-TH;6
2020;D63;05-NW;7
2020;D63;06-HE;1
2020;D63;07-RP;3
2020;D63;09-BY;201
2020;D63;11-BE;70
2020;D63;12-BB;58
2020;D63;13-MV;28
2020;D63;14-SN;150
2020;D63;15-ST;33
2020;D63;16-TH;15
2020;D64;01-SH;1
2020;D64;02-HH;1
2020;D64;04-HB;1
2020;D64;05-NW;5
2020;D64;06-HE;2
2020;D64;07-RP;7
2020;D64;08-BW;6
2020;D64;09-BY;36
2020;D64;10-SL;2
2020;D64;11-BE;41
2020;D64;12-BB;49
2020;D64;13-MV;42
2020;D64;14-SN;92
2020;D64;15-ST;68
2020;D64;16-TH;18
2020;D65;05-NW;1
2020;D65;09-BY;1
2020;D65;13-MV;2
2020;D65;14-SN;9
2020;D65;15-ST;2
2020;D65;16-TH;2
2020;D66;11-BE;1
2020;D66;14-SN;1
2020;D67;13-MV;1
2020;D68;01-SH;1
2020;D68;05-NW;13
2020;D68;07-RP;1
2020;D68;08-BW;9
2020;D68;09-BY;16
2020;D68;11-BE;15
2020;D68;12-BB;13
2020;D68;13-MV;12
2020;D68;14-SN;23
2020;D68;15-ST;13
2020;D68;16-TH;8
2020;D69;05-NW;12
2020;D69;06-HE;2
2020;D69;07-RP;1
2020;D69;08-BW;2
2020;D69;09-BY;17
2020;D69;10-SL;1
2020;D69;11-BE;18
2020;D69;12-BB;6
2020;D69;13-MV;18
2020;D69;14-SN;34
2020;D69;15-ST;13
2020;D69;16-TH;5
2020;D70;05-NW;2
2020;D70;06-HE;2
2020;D70;07-RP;3
2020;D70;08-BW;2
2020;D70;09-BY;24
2020;D70;11-BE;50
2020;D70;12-BB;35
2020;D70;13-MV;17
2020;D70;14-SN;25
2020;D70;15-ST;11
2020;D70;16-TH;8
2020;D71;14-SN;1
2020;D72;09-BY;8
2020;D72;11-BE;6
2020;D72;12-BB;2
2020;D72;13-MV;1
2020;D72;14-SN;2
2020;D72;15-ST;1
2020;D72;16-TH;3
2020;D73;11-BE;1
2020;D73;12-BB;5
2020;D73;13-MV;1
2020;D73;14-SN;1
2020;D73;15-ST;1
2020;D73;16-TH;2
2020;D75;05-NW;2
2020;D75;09-BY;2
2020;D75;15-ST;1
2020;D76;02-HH;1
2020;D76;04-HB;2
2020;D76;05-NW;1
2020;D76;08-BW;1
2020;D76;09-BY;1
2020;D76;11-BE;1
2020;D76;12-BB;2
2020;D80;11-BE;4
2020;D80;13-MV;1
2020;D80;14-SN;1
2020;D80;15-ST;1
2020;D81;11-BE;1
2020;D81;15-ST;1
2020;D82;11-BE;1
2020;D82;13-MV;1
2020;D84;07-RP;1
2020;D84;09-BY;1
2020;D84;11-BE;6
2020;D84;14-SN;2
2020;D84;15-ST;1
2020;D86;05-NW;1
2020;D86;08-BW;2
2020;D86;09-BY;3
2020;D86;12-BB;6
2020;D86;13-MV;1
2020;D86;14-SN;9
2020;D86;15-ST;5
2020;D86;16-TH;1
2020;D89;01-SH;1
2020;D89;04-HB;1
2020;D89;05-NW;6
2020;D89;07-RP;1
2020;D89;08-BW;9
2020;D89;09-BY;4
2020;D89;10-SL;6
2020;D89;11-BE;2
2020;D89;12-BB;3
2020;D89;13-MV;2
2020;D89;14-SN;5
2020;D89;15-ST;1
2020;D90;11-BE;1
2020;D90;14-SN;8
2020;DD6;13-MV;1
2020;E01;12-BB;1
2020;E01;13-MV;1
2020;E01;14-SN;1
2020;E02;13-MV;1
2020;E03;05-NW;3
2020;E03;07-RP;3
2020;E03;09-BY;1
2020;E03;11-BE;11
2020;E03;12-BB;7
2020;E03;13-MV;11
2020;E03;14-SN;29
2020;E03;15-ST;21
2020;E03;16-TH;1
2020;E04;11-BE;1
2020;E04;12-BB;1
2020;E04;13-MV;3
2020;E04;14-SN;5
2020;E04;15-ST;3
2020;E04;16-TH;1
2020;E05;08-BW;1
2020;E05;09-BY;1
2020;E05;11-BE;6
2020;E05;12-BB;5
2020;E05;13-MV;8
2020;E05;14-SN;15
2020;E05;15-ST;7
2020;E05;16-TH;1
2020;E06;11-BE;1
2020;E06;12-BB;1
2020;E06;14-SN;1
2020;E06;15-ST;2
2020;E07;15-ST;1
2020;E10;05-NW;2
2020;E10;08-BW;4
2020;E10;09-BY;4
2020;E10;10-SL;2
2020;E10;11-BE;12
2020;E10;12-BB;16
2020;E10;13-MV;10
2020;E10;14-SN;25
2020;E10;15-ST;10
2020;E10;16-TH;3
2020;E11;01-SH;8
2020;E11;04-HB;10
2020;E11;05-NW;62
2020;E11;07-RP;6
2020;E11;08-BW;32
2020;E11;09-BY;43
2020;E11;10-SL;15
2020;E11;11-BE;209
2020;E11;12-BB;420
2020;E11;13-MV;352
2020;E11;14-SN;1059
2020;E11;15-ST;560
2020;E11;16-TH;117
2020;E12;11-BE;1
2020;E12;12-BB;2
2020;E12;14-SN;1
2020;E13;08-BW;2
2020;E13;11-BE;3
2020;E13;12-BB;7
2020;E13;13-MV;7
2020;E13;14-SN;11
2020;E13;15-ST;5
2020;E13;16-TH;3
2020;E14;01-SH;5
2020;E14;02-HH;6
2020;E14;04-HB;11
2020;E14;05-NW;82
2020;E14;06-HE;2
2020;E14;07-RP;11
2020;E14;08-BW;86
2020;E14;09-BY;65
2020;E14;10-SL;26
2020;E14;11-BE;50
2020;E14;12-BB;67
2020;E14;13-MV;45
2020;E14;14-SN;140
2020;E14;15-ST;46
2020;E14;16-TH;12
2020;E15;05-NW;1
2020;E15;08-BW;1
2020;E15;09-BY;1
2020;E15;15-ST;2
2020;E15;16-TH;3
2020;E16;05-NW;1
2020;E16;08-BW;2
2020;E16;09-BY;7
2020;E16;11-BE;2
2020;E16;12-BB;1
2020;E16;13-MV;3
2020;E16;14-SN;1
2020;E16;16-TH;2
2020;E21;01-SH;2
2020;E21;14-SN;1
2020;E22;11-BE;5
2020;E22;12-BB;3
2020;E22;14-SN;3
2020;E23;09-BY;1
2020;E23;11-BE;1
2020;E23;12-BB;1
2020;E23;13-MV;1
2020;E23;14-SN;2
2020;E23;15-ST;1
2020;E23;16-TH;1
2020;E24;08-BW;1
2020;E24;11-BE;2
2020;E24;13-MV;1
2020;E24;14-SN;1
2020;E25;11-BE;1
2020;E26;05-NW;1
2020;E26;12-BB;1
2020;E27;05-NW;1
2020;E27;09-BY;6
2020;E27;11-BE;5
2020;E27;12-BB;1
2020;E27;14-SN;10
2020;E27;15-ST;1
2020;E34;09-BY;1
2020;E34;12-BB;1
2020;E40;11-BE;1
2020;E41;05-NW;5
2020;E41;07-RP;2
2020;E41;08-BW;2
2020;E41;09-BY;17
2020;E41;11-BE;38
2020;E41;12-BB;19
2020;E41;13-MV;13
2020;E41;14-SN;44
2020;E41;15-ST;15
2020;E41;16-TH;4
2020;E42;11-BE;1
2020;E42;14-SN;1
2020;E43;06-HE;1
2020;E43;11-BE;29
2020;E43;12-BB;13
2020;E43;13-MV;1
2020;E43;14-SN;9
2020;E43;15-ST;2
2020;E43;16-TH;1
2020;E44;11-BE;3
2020;E44;12-BB;4
2020;E44;13-MV;1
2020;E44;15-ST;1
2020;E44;16-TH;2
2020;E46;05-NW;2
2020;E46;08-BW;1
2020;E46;09-BY;4
2020;E46;11-BE;1
2020;E46;12-BB;5
2020;E46;13-MV;7
2020;E46;14-SN;17
2020;E46;15-ST;4
2020;E46;16-TH;4
2020;E50;11-BE;1
2020;E50;14-SN;2
2020;E51;13-MV;1
2020;E51;14-SN;2
2020;E51;15-ST;2
2020;E53;05-NW;1
2020;E55;12-BB;1
2020;E55;15-ST;1
2020;E61;16-TH;1
2020;E63;05-NW;1
2020;E63;12-BB;1
2020;E64;11-BE;2
2020;E64;12-BB;3
2020;E64;13-MV;1
2020;E64;14-SN;3
2020;E66;01-SH;1
2020;E66;02-HH;1
2020;E66;04-HB;1
2020;E66;05-NW;10
2020;E66;08-BW;4
2020;E66;09-BY;3
2020;E66;10-SL;4
2020;E66;11-BE;29
2020;E66;12-BB;26
2020;E66;13-MV;12
2020;E66;14-SN;36
2020;E66;15-ST;12
2020;E66;16-TH;2
2020;E67;09-BY;1
2020;E68;12-BB;2
2020;E68;14-SN;1
2020;E70;11-BE;1
2020;E71;11-BE;1
2020;E72;13-MV;1
2020;E74;09-BY;1
2020;E74;14-SN;1
2020;E75;08-BW;1
2020;E77;09-BY;1
2020;E78;01-SH;1
2020;E78;05-NW;4
2020;E78;07-RP;1
2020;E78;08-BW;3
2020;E78;09-BY;1
2020;E78;10-SL;4
2020;E78;11-BE;10
2020;E78;12-BB;7
2020;E78;13-MV;3
2020;E78;14-SN;33
2020;E78;15-ST;9
2020;E78;16-TH;1
2020;E79;05-NW;1
2020;E79;09-BY;1
2020;E79;11-BE;2
2020;E79;14-SN;4
2020;E79;15-ST;2
2020;E79;16-TH;1
2020;E80;08-BW;1
2020;E83;05-NW;3
2020;E83;08-BW;2
2020;E83;09-BY;10
2020;E83;11-BE;25
2020;E83;12-BB;7
2020;E83;13-MV;8
2020;E83;14-SN;18
2020;E83;15-ST;10
2020;E83;16-TH;4
2020;E84;05-NW;2
2020;E84;15-ST;1
2020;E85;01-SH;1
2020;E85;02-HH;1
2020;E85;03-NI;1
2020;E85;04-HB;2
2020;E85;05-NW;15
2020;E85;08-BW;13
2020;E85;09-BY;10
2020;E85;11-BE;3
2020;E85;12-BB;4
2020;E85;13-MV;7
2020;E85;14-SN;13
2020;E85;16-TH;2
2020;E86;01-SH;2
2020;E86;02-HH;3
2020;E86;05-NW;6
2020;E86;07-RP;2
2020;E86;08-BW;9
2020;E86;09-BY;122
2020;E86;10-SL;3
2020;E86;11-BE;148
2020;E86;12-BB;54
2020;E86;13-MV;35
2020;E86;14-SN;141
2020;E86;15-ST;60
2020;E86;16-TH;19
2020;E87;01-SH;2
2020;E87;05-NW;33
2020;E87;06-HE;1
2020;E87;07-RP;1
2020;E87;08-BW;18
2020;E87;09-BY;87
2020;E87;10-SL;3
2020;E87;11-BE;53
2020;E87;12-BB;30
2020;E87;13-MV;43
2020;E87;14-SN;65
2020;E87;15-ST;22
2020;E87;16-TH;19
2020;E88;05-NW;6
2020;E88;06-HE;1
2020;E88;07-RP;2
2020;E88;08-BW;3
2020;E88;09-BY;20
2020;E88;11-BE;24
2020;E88;12-BB;9
2020;E88;13-MV;10
2020;E88;14-SN;10
2020;E88;15-ST;10
2020;E89;11-BE;1
2020;E89;12-BB;4
2020;E89;14-SN;2
2020;E89;15-ST;4
2020;F00;09-BY;16
2020;F00;11-BE;23
2020;F00;12-BB;26
2020;F00;13-MV;20
2020;F00;14-SN;34
2020;F00;15-ST;48
2020;F00;16-TH;7
2020;F01;01-SH;6
2020;F01;02-HH;1
2020;F01;04-HB;1
2020;F01;05-NW;30
2020;F01;08-BW;6
2020;F01;09-BY;12
2020;F01;10-SL;5
2020;F01;11-BE;17
2020;F01;12-BB;25
2020;F01;13-MV;23
2020;F01;14-SN;71
2020;F01;15-ST;56
2020;F01;16-TH;6
2020;F02;09-BY;6
2020;F02;11-BE;13
2020;F02;12-BB;11
2020;F02;13-MV;10
2020;F02;14-SN;15
2020;F02;15-ST;5
2020;F02;16-TH;1
2020;F03;01-SH;45
2020;F03;02-HH;20
2020;F03;04-HB;19
2020;F03;05-NW;213
2020;F03;07-RP;1
2020;F03;08-BW;118
2020;F03;09-BY;161
2020;F03;10-SL;30
2020;F03;11-BE;116
2020;F03;12-BB;77
2020;F03;13-MV;71
2020;F03;14-SN;263
2020;F03;15-ST;114
2020;F03;16-TH;30
2020;F04;11-BE;1
2020;F05;05-NW;10
2020;F05;08-BW;3
2020;F05;09-BY;11
2020;F05;11-BE;13
2020;F05;12-BB;13
2020;F05;13-MV;9
2020;F05;14-SN;22
2020;F05;15-ST;4
2020;F05;16-TH;6
2020;F06;11-BE;9
2020;F06;12-BB;5
2020;F06;13-MV;1
2020;F06;14-SN;15
2020;F06;15-ST;5
2020;F06;16-TH;2
2020;F07;08-BW;1
2020;F07;09-BY;1
2020;F07;12-BB;4
2020;F07;14-SN;1
2020;F07;15-ST;3
2020;F09;13-MV;1
2020;F09;16-TH;1
2020;F10;01-SH;2
2020;F10;04-HB;5
2020;F10;05-NW;10
2020;F10;07-RP;3
2020;F10;08-BW;8
2020;F10;09-BY;9
2020;F10;11-BE;75
2020;F10;12-BB;89
2020;F10;13-MV;63
2020;F10;14-SN;101
2020;F10;15-ST;52
2020;F10;16-TH;15
2020;F11;15-ST;2
2020;F12;11-BE;1
2020;F13;11-BE;1
2020;F16;13-MV;1
2020;F16;15-ST;1
2020;F17;07-RP;17
